Time (s),Channel 1 (V),Channel 2 (V)
-0.0031525,2.310640321367558,2.348802286962879
-0.00315125,2.310979905333037,2.349142070973611
-0.00315,2.311319489298516,2.348802286962879
-0.00314875,2.310979905333037,2.348462502952146
-0.0031475,2.310979905333037,2.348462502952146
-0.00314625,2.311319489298516,2.348122718941414
-0.003145,2.311659073263996,2.347782934930681
-0.00314375,2.312338241194955,2.347443150919949
-0.0031425,2.311998657229476,2.346423798887751
-0.00314125,2.312677825160435,2.346423798887751
-0.00314,2.313017409125914,2.346763582898484
-0.00313875,2.313017409125914,2.347103366909216
-0.0031375,2.313356993091393,2.346423798887751
-0.00313625,2.314036161022352,2.346423798887751
-0.003135,2.314375744987831,2.345404446855554
-0.00313375,2.314036161022352,2.345064662844822
-0.0031325,2.314036161022352,2.345744230866286
-0.00313125,2.314375744987831,2.345064662844822
-0.00313,2.314375744987831,2.345064662844822
-0.00312875,2.31505491291879,2.344724878834089
-0.0031275,2.31505491291879,2.344385094823356
-0.00312625,2.314715328953311,2.344385094823356
-0.003125,2.315734080849749,2.344385094823356
-0.00312375,2.316073664815228,2.344045310812624
-0.0031225,2.316073664815228,2.343705526801891
-0.00312125,2.315734080849749,2.343365742791159
-0.00312,2.316752832746187,2.343365742791159
-0.00311875,2.316413248780708,2.343025958780427
-0.0031175,2.316752832746187,2.342686174769694
-0.00311625,2.316752832746187,2.342686174769694
-0.003115,2.317432000677146,2.342346390758962
-0.00311375,2.318111168608105,2.342006606748229
-0.0031125,2.317771584642626,2.342006606748229
-0.00311125,2.317771584642626,2.341327038726764
-0.00311,2.318790336539064,2.341327038726764
-0.00310875,2.319129920504543,2.340987254716032
-0.0031075,2.319469504470023,2.340987254716032
-0.00310625,2.319469504470023,2.340987254716032
-0.003105,2.319129920504543,2.340307686694567
-0.00310375,2.319129920504543,2.339967902683834
-0.0031025,2.319469504470023,2.339967902683834
-0.00310125,2.319809088435502,2.339628118673102
-0.0031,2.319809088435502,2.339288334662369
-0.00309875,2.320148672400982,2.338948550651637
-0.0030975,2.32082784033194,2.338948550651637
-0.00309625,2.32116742429742,2.338268982630172
-0.003095,2.32082784033194,2.338608766640904
-0.00309375,2.32116742429742,2.338608766640904
-0.0030925,2.32116742429742,2.338608766640904
-0.00309125,2.321507008262899,2.337929198619439
-0.00309,2.322186176193858,2.338268982630172
-0.00308875,2.322186176193858,2.337929198619439
-0.0030875,2.322186176193858,2.337249630597974
-0.00308625,2.322525760159337,2.336909846587242
-0.003085,2.322525760159337,2.335890494555044
-0.00308375,2.323204928090297,2.335550710544312
-0.0030825,2.322865344124817,2.335890494555044
-0.00308125,2.323204928090297,2.335890494555044
-0.00308,2.323884096021255,2.33521092653358
-0.00307875,2.323884096021255,2.33521092653358
-0.0030775,2.323884096021255,2.334871142522847
-0.00307625,2.324223679986735,2.334531358512114
-0.003075,2.324223679986735,2.334531358512114
-0.00307375,2.324902847917694,2.33385179049065
-0.0030725,2.324902847917694,2.33385179049065
-0.00307125,2.325242431883173,2.333512006479917
-0.00307,2.325242431883173,2.332832438458452
-0.00306875,2.324902847917694,2.333172222469185
-0.0030675,2.325921599814132,2.332832438458452
-0.00306625,2.326261183779611,2.332832438458452
-0.003065,2.325582015848652,2.33249265444772
-0.00306375,2.325582015848652,2.33249265444772
-0.0030625,2.326261183779611,2.331813086426255
-0.00306125,2.326261183779611,2.331813086426255
-0.00306,2.326600767745091,2.33113351840479
-0.00305875,2.327279935676049,2.331473302415522
-0.0030575,2.327619519641529,2.331473302415522
-0.00305625,2.327959103607008,2.330793734394057
-0.003055,2.327619519641529,2.33113351840479
-0.00305375,2.327959103607008,2.330114166372592
-0.0030525,2.328298687572488,2.32977438236186
-0.00305125,2.328638271537967,2.330114166372592
-0.00305,2.328638271537967,2.32977438236186
-0.00304875,2.329317439468926,2.329434598351127
-0.0030475,2.329317439468926,2.329094814340395
-0.00304625,2.329657023434406,2.32841524631893
-0.003045,2.329317439468926,2.328075462308197
-0.00304375,2.329657023434406,2.328075462308197
-0.0030425,2.329657023434406,2.328075462308197
-0.00304125,2.329996607399885,2.328075462308197
-0.00304,2.329996607399885,2.327395894286732
-0.00303875,2.331015359296323,2.327056110276
-0.0030375,2.331015359296323,2.327395894286732
-0.00303625,2.331015359296323,2.326716326265267
-0.003035,2.331015359296323,2.326716326265267
-0.00303375,2.331015359296323,2.326376542254535
-0.0030325,2.331694527227282,2.32569697423307
-0.00303125,2.331694527227282,2.325357190222337
-0.00303,2.332034111192761,2.325357190222337
-0.00302875,2.331694527227282,2.325357190222337
-0.0030275,2.332034111192761,2.325357190222337
-0.00302625,2.3330528630892,2.325017406211605
-0.003025,2.333392447054679,2.324677622200872
-0.00302375,2.3330528630892,2.32433783819014
-0.0030225,2.333392447054679,2.32433783819014
-0.00302125,2.333732031020158,2.323998054179408
-0.00302,2.333732031020158,2.323658270168675
-0.00301875,2.333732031020158,2.32297870214721
-0.0030175,2.334071614985638,2.322638918136477
-0.00301625,2.333732031020158,2.322638918136477
-0.003015,2.334071614985638,2.322299134125745
-0.00301375,2.334411198951118,2.321959350115013
-0.0030125,2.335090366882076,2.32161956610428
-0.00301125,2.335090366882076,2.320939998082815
-0.00301,2.335090366882076,2.321279782093548
-0.00300875,2.335429950847556,2.320939998082815
-0.0030075,2.335429950847556,2.321279782093548
-0.00300625,2.336109118778515,2.320600214072083
-0.003005,2.336109118778515,2.32026043006135
-0.00300375,2.336448702743994,2.319580862039885
-0.0030025,2.336109118778515,2.319241078029153
-0.00300125,2.336448702743994,2.319241078029153
-0.003,2.336788286709473,2.319241078029153
-0.00299875,2.336788286709473,2.31890129401842
-0.0029975,2.336788286709473,2.318561510007688
-0.00299625,2.337127870674953,2.317881941986223
-0.002995,2.337807038605912,2.318221725996955
-0.00299375,2.337807038605912,2.318221725996955
-0.0029925,2.338146622571391,2.317881941986223
-0.00299125,2.33848620653687,2.31754215797549
-0.00299,2.33848620653687,2.31754215797549
-0.00298875,2.33848620653687,2.31754215797549
-0.0029875,2.33882579050235,2.31754215797549
-0.00298625,2.339165374467829,2.316862589954026
-0.002985,2.339165374467829,2.317202373964758
-0.00298375,2.339504958433309,2.316522805943293
-0.0029825,2.339844542398788,2.31618302193256
-0.00298125,2.339844542398788,2.315843237921828
-0.00298,2.339844542398788,2.315843237921828
-0.00297875,2.339844542398788,2.315503453911095
-0.0029775,2.339844542398788,2.315503453911095
-0.00297625,2.340184126364268,2.314823885889631
-0.002975,2.340863294295227,2.314144317868166
-0.00297375,2.340863294295227,2.313804533857433
-0.0029725,2.340863294295227,2.313804533857433
-0.00297125,2.340863294295227,2.313804533857433
-0.00297,2.341202878260706,2.313124965835968
-0.00296875,2.340863294295227,2.311765829793038
-0.0029675,2.341202878260706,2.312445397814503
-0.00296625,2.341882046191665,2.312445397814503
-0.002965,2.341882046191665,2.312105613803771
-0.00296375,2.342221630157144,2.311426045782306
-0.0029625,2.341882046191665,2.311086261771573
-0.00296125,2.342221630157144,2.311086261771573
-0.00296,2.343240382053582,2.311086261771573
-0.00295875,2.343240382053582,2.311086261771573
-0.0029575,2.343240382053582,2.310746477760841
-0.00295625,2.342900798088103,2.310746477760841
-0.002955,2.343579966019062,2.310066909739376
-0.00295375,2.343579966019062,2.310066909739376
-0.0029525,2.343919549984541,2.310406693750108
-0.00295125,2.344259133950021,2.309047557707178
-0.00295,2.3445987179155,2.308707773696446
-0.00294875,2.3445987179155,2.308707773696446
-0.0029475,2.3445987179155,2.308367989685713
-0.00294625,2.345277885846459,2.307688421664249
-0.002945,2.345277885846459,2.307688421664249
-0.00294375,2.345617469811939,2.307348637653516
-0.0029425,2.34493830188098,2.307348637653516
-0.00294125,2.345277885846459,2.307008853642784
-0.00294,2.345957053777418,2.306669069632051
-0.00293875,2.345957053777418,2.307008853642784
-0.0029375,2.345957053777418,2.305989501610586
-0.00293625,2.346636221708377,2.305649717599854
-0.002935,2.346636221708377,2.305649717599854
-0.00293375,2.346636221708377,2.305309933589121
-0.0029325,2.347315389639336,2.305309933589121
-0.00293125,2.347315389639336,2.304630365567656
-0.00293,2.346975805673856,2.304630365567656
-0.00292875,2.346975805673856,2.303611013535459
-0.0029275,2.347654973604815,2.303950797546191
-0.00292625,2.347654973604815,2.303950797546191
-0.002925,2.348334141535774,2.303950797546191
-0.00292375,2.348334141535774,2.303271229524726
-0.0029225,2.348334141535774,2.302931445513994
-0.00292125,2.348673725501253,2.302931445513994
-0.00292,2.349013309466732,2.302591661503261
-0.00291875,2.349352893432212,2.302591661503261
-0.0029175,2.349352893432212,2.302251877492529
-0.00291625,2.349352893432212,2.301912093481796
-0.002915,2.349692477397691,2.301572309471064
-0.00291375,2.350032061363171,2.300892741449599
-0.0029125,2.350032061363171,2.300892741449599
-0.00291125,2.350032061363171,2.300552957438867
-0.00291,2.35071122929413,2.300213173428134
-0.00290875,2.35071122929413,2.300213173428134
-0.0029075,2.35071122929413,2.300552957438867
-0.00290625,2.35071122929413,2.299873389417401
-0.002905,2.351050813259609,2.299193821395936
-0.00290375,2.351050813259609,2.298854037385204
-0.0029025,2.351050813259609,2.298514253374472
-0.00290125,2.351390397225089,2.298854037385204
-0.0029,2.351390397225089,2.298854037385204
-0.00289875,2.352069565156047,2.298514253374472
-0.0028975,2.352748733087006,2.298174469363739
-0.00289625,2.352409149121527,2.297494901342274
-0.002895,2.352069565156047,2.297155117331541
-0.00289375,2.352409149121527,2.297155117331541
-0.0028925,2.353088317052486,2.296815333320809
-0.00289125,2.353427901017965,2.296475549310077
-0.00289,2.353427901017965,2.296135765299344
-0.00288875,2.353427901017965,2.296135765299344
-0.0028875,2.353767484983444,2.295456197277879
-0.00288625,2.354107068948924,2.296135765299344
-0.002885,2.354107068948924,2.295456197277879
-0.00288375,2.353427901017965,2.295456197277879
-0.0028825,2.354107068948924,2.294776629256414
-0.00288125,2.354786236879883,2.293757277224217
-0.00288,2.354786236879883,2.294097061234949
-0.00287875,2.355125820845362,2.294097061234949
-0.0028775,2.355465404810841,2.293757277224217
-0.00287625,2.355465404810841,2.293757277224217
-0.002875,2.355465404810841,2.293417493213485
-0.00287375,2.355465404810841,2.292737925192019
-0.0028725,2.355804988776321,2.292737925192019
-0.00287125,2.355804988776321,2.292398141181287
-0.00287,2.35648415670728,2.292058357170554
-0.00286875,2.35648415670728,2.29137878914909
-0.0028675,2.356823740672759,2.29137878914909
-0.00286625,2.356823740672759,2.29137878914909
-0.002865,2.356823740672759,2.291039005138357
-0.00286375,2.357163324638239,2.290699221127625
-0.0028625,2.357502908603718,2.290359437116892
-0.00286125,2.357502908603718,2.290359437116892
-0.00286,2.358182076534677,2.290019653106159
-0.00285875,2.357842492569198,2.290019653106159
-0.0028575,2.357842492569198,2.289679869095427
-0.00285625,2.357502908603718,2.289340085084695
-0.002855,2.358182076534677,2.289679869095427
-0.00285375,2.358521660500156,2.289000301073962
-0.0028525,2.358521660500156,2.288320733052497
-0.00285125,2.358521660500156,2.28866051706323
-0.00285,2.359200828431115,2.288320733052497
-0.00284875,2.359540412396595,2.2873013810203
-0.0028475,2.359879996362074,2.2873013810203
-0.00284625,2.359540412396595,2.286621812998835
-0.002845,2.359540412396595,2.286621812998835
-0.00284375,2.360219580327553,2.286621812998835
-0.0028425,2.360219580327553,2.286282028988102
-0.00284125,2.360898748258512,2.285602460966637
-0.00284,2.360559164293033,2.285602460966637
-0.00283875,2.360898748258512,2.284922892945172
-0.0028375,2.360898748258512,2.284922892945172
-0.00283625,2.361238332223992,2.284922892945172
-0.002835,2.361238332223992,2.28458310893444
-0.00283375,2.361577916189471,2.28458310893444
-0.0028325,2.361577916189471,2.28458310893444
-0.00283125,2.361577916189471,2.28458310893444
-0.00283,2.36225708412043,2.283903540912975
-0.00282875,2.36225708412043,2.28322397289151
-0.0028275,2.36225708412043,2.282544404870045
-0.00282625,2.36259666808591,2.282884188880777
-0.002825,2.36259666808591,2.282544404870045
-0.00282375,2.36259666808591,2.281525052837848
-0.0028225,2.362936252051389,2.28186483684858
-0.00282125,2.36259666808591,2.281185268827115
-0.00282,2.363275836016868,2.281185268827115
-0.00281875,2.363275836016868,2.280845484816382
-0.0028175,2.363615419982348,2.280165916794918
-0.00281625,2.363275836016868,2.279826132784185
-0.002815,2.363615419982348,2.279826132784185
-0.00281375,2.363955003947827,2.280165916794918
-0.0028125,2.363955003947827,2.280165916794918
-0.00281125,2.364294587913307,2.27914656476272
-0.00281,2.364294587913307,2.27914656476272
-0.00280875,2.364973755844265,2.278806780751988
-0.0028075,2.364973755844265,2.278466996741255
-0.00280625,2.364973755844265,2.27778742871979
-0.002805,2.365313339809745,2.277447644709058
-0.00280375,2.365652923775224,2.277107860698325
-0.0028025,2.365992507740704,2.277447644709058
-0.00280125,2.364973755844265,2.277107860698325
-0.0028,2.365313339809745,2.276768076687593
-0.00279875,2.365992507740704,2.276088508666128
-0.0027975,2.365992507740704,2.275748724655395
-0.00279625,2.366332091706183,2.275748724655395
-0.002795,2.366671675671662,2.275748724655395
-0.00279375,2.366671675671662,2.275408940644663
-0.0027925,2.367011259637142,2.274729372623198
-0.00279125,2.367690427568101,2.274729372623198
-0.00279,2.367350843602622,2.274049804601733
-0.00278875,2.367350843602622,2.274049804601733
-0.0027875,2.367350843602622,2.273710020591
-0.00278625,2.367690427568101,2.274049804601733
-0.002785,2.36803001153358,2.273710020591
-0.00278375,2.367690427568101,2.273710020591
-0.0027825,2.36836959549906,2.273030452569536
-0.00278125,2.36836959549906,2.272690668558803
-0.00278,2.36836959549906,2.272350884548071
-0.00277875,2.368709179464539,2.272011100537338
-0.0027775,2.369048763430019,2.272011100537338
-0.00277625,2.369388347395498,2.272011100537338
-0.002775,2.369727931360977,2.271331532515873
-0.00277375,2.370067515326457,2.270651964494408
-0.0027725,2.369727931360977,2.270991748505141
-0.00277125,2.370067515326457,2.270991748505141
-0.00277,2.370407099291936,2.270651964494408
-0.00276875,2.370407099291936,2.270312180483676
-0.0027675,2.370407099291936,2.269632612462211
-0.00276625,2.370067515326457,2.269292828451478
-0.002765,2.370746683257416,2.269292828451478
-0.00276375,2.371086267222895,2.268613260430013
-0.0027625,2.370746683257416,2.268613260430013
-0.00276125,2.370746683257416,2.268273476419281
-0.00276,2.370746683257416,2.267933692408548
-0.00275875,2.371425851188374,2.268273476419281
-0.0027575,2.371425851188374,2.267933692408548
-0.00275625,2.371425851188374,2.267593908397816
-0.002755,2.371765435153854,2.267593908397816
-0.00275375,2.372105019119333,2.267254124387083
-0.0027525,2.372444603084813,2.266574556365618
-0.00275125,2.372784187050292,2.266234772354886
-0.00275,2.372784187050292,2.266234772354886
-0.00274875,2.373123771015772,2.265894988344153
-0.0027475,2.373123771015772,2.265555204333421
-0.00274625,2.373123771015772,2.265555204333421
-0.002745,2.373123771015772,2.265215420322689
-0.00274375,2.373463354981251,2.264196068290491
-0.0027425,2.373463354981251,2.264196068290491
-0.00274125,2.373802938946731,2.263856284279758
-0.00274,2.373802938946731,2.263516500269026
-0.00273875,2.373802938946731,2.263516500269026
-0.0027375,2.374482106877689,2.262836932247561
-0.00273625,2.37414252291221,2.263176716258294
-0.002735,2.374821690843169,2.262157364226096
-0.00273375,2.374821690843169,2.262157364226096
-0.0027325,2.374821690843169,2.262157364226096
-0.00273125,2.375161274808648,2.261817580215363
-0.00273,2.375161274808648,2.261477796204631
-0.00272875,2.375840442739607,2.261138012193899
-0.0027275,2.375840442739607,2.261138012193899
-0.00272625,2.375840442739607,2.261138012193899
-0.002725,2.376180026705086,2.260458444172434
-0.00272375,2.376180026705086,2.260118660161701
-0.0027225,2.376519610670566,2.260118660161701
-0.00272125,2.376519610670566,2.260118660161701
-0.00272,2.376859194636045,2.259778876150969
-0.00271875,2.376519610670566,2.259099308129504
-0.0027175,2.376519610670566,2.259099308129504
-0.00271625,2.376859194636045,2.258419740108039
-0.002715,2.376859194636045,2.258419740108039
-0.00271375,2.376859194636045,2.258079956097307
-0.0027125,2.377198778601525,2.257740172086574
-0.00271125,2.377198778601525,2.257400388075841
-0.00271,2.376859194636045,2.257060604065109
-0.00270875,2.377877946532483,2.257060604065109
-0.0027075,2.377877946532483,2.257060604065109
-0.00270625,2.377877946532483,2.256041252032912
-0.002705,2.378217530497963,2.256041252032912
-0.00270375,2.378217530497963,2.255701468022179
-0.0027025,2.378557114463443,2.255361684011447
-0.00270125,2.378557114463443,2.255701468022179
-0.0027,2.378896698428922,2.255021900000714
-0.00269875,2.378557114463443,2.254682115989981
-0.0026975,2.378557114463443,2.254342331979249
-0.00269625,2.379236282394401,2.254342331979249
-0.002695,2.379236282394401,2.253662763957784
-0.00269375,2.379236282394401,2.253322979947052
-0.0026925,2.379236282394401,2.253322979947052
-0.00269125,2.37991545032536,2.252983195936319
-0.00269,2.379575866359881,2.252643411925587
-0.00268875,2.379236282394401,2.252303627914854
-0.0026875,2.37991545032536,2.252303627914854
-0.00268625,2.37991545032536,2.251963843904122
-0.002685,2.37991545032536,2.250604707861192
-0.00268375,2.38025503429084,2.250944491871924
-0.0026825,2.380594618256319,2.250944491871924
-0.00268125,2.380594618256319,2.250604707861192
-0.00268,2.380594618256319,2.250264923850459
-0.00267875,2.380934202221798,2.249925139839727
-0.0026775,2.380934202221798,2.249245571818262
-0.00267625,2.381273786187278,2.24890578780753
-0.002675,2.381613370152757,2.24890578780753
-0.00267375,2.381613370152757,2.24890578780753
-0.0026725,2.382292538083716,2.248226219786064
-0.00267125,2.382292538083716,2.248226219786064
-0.00267,2.382292538083716,2.247886435775332
-0.00266875,2.381952954118236,2.247886435775332
-0.0026675,2.381613370152757,2.247206867753867
-0.00266625,2.382632122049195,2.247206867753867
-0.002665,2.382632122049195,2.246867083743135
-0.00266375,2.382971706014675,2.246527299732402
-0.0026625,2.383311289980154,2.246527299732402
-0.00266125,2.383311289980154,2.245847731710937
-0.00266,2.383311289980154,2.245847731710937
-0.00265875,2.383650873945634,2.245847731710937
-0.0026575,2.383650873945634,2.245507947700204
-0.00265625,2.384330041876593,2.24482837967874
-0.002655,2.383990457911113,2.244148811657275
-0.00265375,2.384330041876593,2.244488595668007
-0.0026525,2.384669625842072,2.243809027646542
-0.00265125,2.385009209807551,2.24346924363581
-0.00265,2.384669625842072,2.243809027646542
-0.00264875,2.385348793773031,2.24346924363581
-0.0026475,2.385009209807551,2.243129459625077
-0.00264625,2.385348793773031,2.243129459625077
-0.002645,2.384669625842072,2.242789675614345
-0.00264375,2.384330041876593,2.241770323582148
-0.0026425,2.385348793773031,2.241770323582148
-0.00264125,2.38602796170399,2.241770323582148
-0.00264,2.38602796170399,2.241770323582148
-0.00263875,2.38602796170399,2.241430539571415
-0.0026375,2.386707129634948,2.24075097154995
-0.00263625,2.386367545669469,2.24075097154995
-0.002635,2.386707129634948,2.240411187539217
-0.00263375,2.386707129634948,2.239731619517753
-0.0026325,2.386707129634948,2.239731619517753
-0.00263125,2.387046713600428,2.23939183550702
-0.00263,2.387386297565907,2.238712267485555
-0.00262875,2.387386297565907,2.238712267485555
-0.0026275,2.387725881531387,2.238712267485555
-0.00262625,2.387386297565907,2.238372483474822
-0.002625,2.388065465496866,2.23803269946409
-0.00262375,2.388065465496866,2.23803269946409
-0.0026225,2.388744633427825,2.237013347431893
-0.00262125,2.388405049462345,2.236333779410428
-0.00262,2.388744633427825,2.236333779410428
-0.00261875,2.388744633427825,2.235993995399695
-0.0026175,2.389084217393305,2.236333779410428
-0.00261625,2.389084217393305,2.235654211388963
-0.002615,2.389084217393305,2.235993995399695
-0.00261375,2.389084217393305,2.235654211388963
-0.0026125,2.388744633427825,2.234974643367498
-0.00261125,2.389423801358784,2.234974643367498
-0.00261,2.389423801358784,2.234634859356765
-0.00260875,2.390442553255222,2.2339552913353
-0.0026075,2.390102969289743,2.233275723313835
-0.00260625,2.390442553255222,2.233275723313835
-0.002605,2.390442553255222,2.233615507324568
-0.00260375,2.390102969289743,2.232596155292371
-0.0026025,2.390442553255222,2.232256371281638
-0.00260125,2.391121721186181,2.232256371281638
-0.0026,2.390782137220702,2.232256371281638
-0.00259875,2.390442553255222,2.231576803260173
-0.0025975,2.390782137220702,2.23123701924944
-0.00259625,2.391121721186181,2.230557451227976
-0.002595,2.39146130515166,2.230557451227976
-0.00259375,2.39180088911714,2.230557451227976
-0.0025925,2.39180088911714,2.230217667217243
-0.00259125,2.39180088911714,2.230217667217243
-0.00259,2.39180088911714,2.230217667217243
-0.00258875,2.39180088911714,2.229877883206511
-0.0025875,2.392480057048099,2.229538099195778
-0.00258625,2.392819641013578,2.229198315185045
-0.002585,2.392480057048099,2.228858531174313
-0.00258375,2.393159224979057,2.228518747163581
-0.0025825,2.393159224979057,2.228178963152848
-0.00258125,2.393159224979057,2.228178963152848
-0.00258,2.392819641013578,2.227499395131383
-0.00257875,2.393159224979057,2.226819827109918
-0.0025775,2.393159224979057,2.226480043099186
-0.00257625,2.393159224979057,2.226480043099186
-0.002575,2.393498808944537,2.226480043099186
-0.00257375,2.393838392910016,2.225800475077721
-0.0025725,2.393498808944537,2.224781123045523
-0.00257125,2.394177976875496,2.225460691066989
-0.00257,2.394177976875496,2.225800475077721
-0.00256875,2.394517560840975,2.225460691066989
-0.0025675,2.394517560840975,2.224781123045523
-0.00256625,2.394177976875496,2.224101555024058
-0.002565,2.394517560840975,2.223761771013326
-0.00256375,2.394857144806455,2.223761771013326
-0.0025625,2.394857144806455,2.223421987002594
-0.00256125,2.395196728771934,2.223082202991861
-0.00256,2.395196728771934,2.222742418981129
-0.00255875,2.395536312737414,2.222062850959663
-0.0025575,2.395536312737414,2.222062850959663
-0.00255625,2.395875896702893,2.221383282938199
-0.002555,2.395536312737414,2.221383282938199
-0.00255375,2.395875896702893,2.221043498927466
-0.0025525,2.395536312737414,2.220703714916734
-0.00255125,2.396215480668372,2.220024146895269
-0.00255,2.396215480668372,2.219684362884536
-0.00254875,2.396555064633852,2.220024146895269
-0.0025475,2.396555064633852,2.219684362884536
-0.00254625,2.396894648599331,2.219684362884536
-0.002545,2.397234232564811,2.219004794863071
-0.00254375,2.397234232564811,2.219004794863071
-0.0025425,2.39757381653029,2.218665010852339
-0.00254125,2.39757381653029,2.217645658820141
-0.00254,2.397234232564811,2.217645658820141
-0.00253875,2.397913400495769,2.216966090798676
-0.0025375,2.397913400495769,2.216626306787944
-0.00253625,2.397913400495769,2.216626306787944
-0.002535,2.397913400495769,2.216626306787944
-0.00253375,2.398252984461249,2.216286522777211
-0.0025325,2.398932152392208,2.215946738766479
-0.00253125,2.398932152392208,2.215606954755746
-0.00253,2.399271736357687,2.215267170745014
-0.00252875,2.399271736357687,2.215267170745014
-0.0025275,2.399271736357687,2.215267170745014
-0.00252625,2.399611320323166,2.214587602723549
-0.002525,2.399611320323166,2.213908034702084
-0.00252375,2.399271736357687,2.213908034702084
-0.0025225,2.399271736357687,2.213228466680619
-0.00252125,2.399950904288646,2.213228466680619
-0.00252,2.399611320323166,2.212548898659154
-0.00251875,2.400290488254126,2.212548898659154
-0.0025175,2.399950904288646,2.211869330637689
-0.00251625,2.399611320323166,2.211529546626957
-0.002515,2.399271736357687,2.211189762616224
-0.00251375,2.399611320323166,2.211189762616224
-0.0025125,2.400290488254126,2.210510194594759
-0.00251125,2.400630072219605,2.210170410584027
-0.00251,2.400290488254126,2.210510194594759
-0.00250875,2.400969656185084,2.209830626573294
-0.0025075,2.400969656185084,2.209490842562562
-0.00250625,2.400630072219605,2.209490842562562
-0.002505,2.400969656185084,2.209151058551829
-0.00250375,2.401648824116043,2.208471490530364
-0.0025025,2.401648824116043,2.207791922508899
-0.00250125,2.401988408081523,2.208131706519632
-0.0025,2.401988408081523,2.208131706519632
-0.00249875,2.402327992047002,2.207112354487434
-0.0024975,2.402327992047002,2.206772570476702
-0.00249625,2.402327992047002,2.20643278646597
-0.002495,2.402667576012481,2.20643278646597
-0.00249375,2.402667576012481,2.205413434433772
-0.0024925,2.402667576012481,2.205413434433772
-0.00249125,2.40334674394344,2.205413434433772
-0.00249,2.404025911874399,2.205073650423039
-0.00248875,2.40334674394344,2.204733866412307
-0.0024875,2.40334674394344,2.204394082401575
-0.00248625,2.40334674394344,2.204394082401575
-0.002485,2.40368632790892,2.203714514380109
-0.00248375,2.40368632790892,2.203374730369377
-0.0024825,2.404365495839878,2.203034946358644
-0.00248125,2.404365495839878,2.202695162347912
-0.00248,2.404365495839878,2.20235537833718
-0.00247875,2.404025911874399,2.202695162347912
-0.0024775,2.404705079805358,2.202015594326447
-0.00247625,2.405384247736317,2.201675810315715
-0.002475,2.404705079805358,2.201336026304982
-0.00247375,2.405384247736317,2.201336026304982
-0.0024725,2.405723831701796,2.20099624229425
-0.00247125,2.405384247736317,2.199976890262052
-0.00247,2.405384247736317,2.200316674272785
-0.00246875,2.405384247736317,2.199976890262052
-0.0024675,2.405723831701796,2.199976890262052
-0.00246625,2.406063415667276,2.199297322240587
-0.002465,2.405723831701796,2.198617754219122
-0.00246375,2.406063415667276,2.198617754219122
-0.0024625,2.406742583598235,2.19827797020839
-0.00246125,2.406063415667276,2.197938186197657
-0.00246,2.406402999632755,2.197598402186925
-0.00245875,2.406402999632755,2.197258618176193
-0.0024575,2.406402999632755,2.197258618176193
-0.00245625,2.406402999632755,2.19691883416546
-0.002455,2.406742583598235,2.196239266143995
-0.00245375,2.407082167563714,2.19555969812253
-0.0024525,2.407082167563714,2.19555969812253
-0.00245125,2.407421751529193,2.195219914111798
-0.00245,2.407761335494673,2.194880130101065
-0.00244875,2.407421751529193,2.194880130101065
-0.0024475,2.408100919460152,2.194540346090333
-0.00244625,2.408100919460152,2.193520994058135
-0.002445,2.407761335494673,2.193520994058135
-0.00244375,2.407761335494673,2.193181210047403
-0.0024425,2.408100919460152,2.193181210047403
-0.00244125,2.408100919460152,2.192501642025938
-0.00244,2.407761335494673,2.192501642025938
-0.00243875,2.408100919460152,2.192501642025938
-0.0024375,2.408100919460152,2.192501642025938
-0.00243625,2.408440503425632,2.19148228999374
-0.002435,2.408780087391111,2.191142505983008
-0.00243375,2.408780087391111,2.190802721972275
-0.0024325,2.40911967135659,2.190802721972275
-0.00243125,2.40911967135659,2.190802721972275
-0.00243,2.409798839287549,2.19012315395081
-0.00242875,2.40945925532207,2.189783369940078
-0.0024275,2.40945925532207,2.189443585929345
-0.00242625,2.409798839287549,2.18876401790788
-0.002425,2.409798839287549,2.18876401790788
-0.00242375,2.410138423253029,2.188424233897148
-0.0024225,2.409798839287549,2.188084449886416
-0.00242125,2.410138423253029,2.187744665875683
-0.00242,2.410138423253029,2.187065097854218
-0.00241875,2.410817591183987,2.186385529832753
-0.0024175,2.410817591183987,2.186385529832753
-0.00241625,2.410478007218508,2.186385529832753
-0.002415,2.410817591183987,2.186045745822021
-0.00241375,2.410817591183987,2.186045745822021
-0.0024125,2.410817591183987,2.185705961811288
-0.00241125,2.410817591183987,2.185705961811288
-0.00241,2.410478007218508,2.185026393789823
-0.00240875,2.411157175149467,2.18468660977909
-0.0024075,2.411157175149467,2.18468660977909
-0.00240625,2.411496759114947,2.184007041757626
-0.002405,2.411496759114947,2.183667257746893
-0.00240375,2.411836343080426,2.183327473736161
-0.0024025,2.411836343080426,2.182987689725428
-0.00240125,2.411836343080426,2.182647905714696
-0.0024,2.411836343080426,2.182308121703963
-0.00239875,2.412175927045905,2.181628553682498
-0.0023975,2.411836343080426,2.181628553682498
-0.00239625,2.411836343080426,2.181628553682498
-0.002395,2.412515511011385,2.181288769671766
-0.00239375,2.412515511011385,2.180948985661034
-0.0023925,2.413194678942344,2.180609201650301
-0.00239125,2.413534262907823,2.180269417639568
-0.00239,2.413194678942344,2.180269417639568
-0.00238875,2.413194678942344,2.179589849618103
-0.0023875,2.413194678942344,2.179589849618103
-0.00238625,2.413194678942344,2.179250065607371
